narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_label,duration_frames
P01_10_25,P01,P01_10,00:02:15.720,00:02:14.79,00:02:17.67,8087,8260,put down plate,put-down,1,plate,2,['plate'],[2],put-down plate,174
P01_10_3,P01,P01_10,00:00:18.770,00:00:08.00,00:00:10.25,480,615,take pot holder,take,0,holder:pot,24,['holder:pot'],[24],take holder:pot,136
P01_10_4,P01,P01_10,00:00:10.080,00:00:09.78,00:00:10.53,586,631,put down pot holder,put-down,1,holder:pot,24,['holder:pot'],[24],put-down holder:pot,46
P01_10_5,P01,P01_10,00:00:11.309,00:00:10.10,00:00:13.68,606,820,take pizza,take,0,pizza,91,['pizza'],[91],take pizza,215
P01_10_6,P01,P01_10,00:00:13.919,00:00:13.28,00:00:16.43,796,985,put down pizza,put-down,1,pizza,91,['pizza'],[91],put-down pizza,190
P01_10_7,P01,P01_10,00:00:20.340,00:00:20.58,00:00:26.35,1234,1581,take pizza out of the oven,take-out,12,pizza,91,"['pizza', 'oven']","[91, 46]",take-out pizza,348
P01_10_8,P01,P01_10,00:00:26.510,00:00:27.09,00:00:28.08,1625,1684,put down pizza,put-down,1,pizza,91,['pizza'],[91],put-down pizza,60
P01_10_9,P01,P01_10,00:00:30.160,00:00:28.96,00:00:31.87,1737,1912,close oven,close,4,oven,46,['oven'],[46],close oven,176
P01_16_0,P01,P01_16,00:00:00.439,00:00:00.25,00:00:02.41,15,144,switch on lights,switch-on,6,light,114,['light'],[114],switch-on light,130
P01_16_1,P01,P01_16,00:00:03.920,00:00:02.60,00:00:05.59,156,335,close door,close,4,door,3,['door'],[3],close door,180
P01_16_10,P01,P01_16,00:00:23.920,00:00:23.15,00:00:25.40,1389,1524,put glass into cupboard,put-into,5,glass,10,"['glass', 'cupboard']","[10, 3]",put-into glass,136
P01_16_11,P01,P01_16,00:00:27.000,00:00:25.75,00:00:28.00,1545,1680,put glass into cupboard,put-into,5,glass,10,"['glass', 'cupboard']","[10, 3]",put-into glass,136
P01_16_12,P01,P01_16,00:00:31.440,00:00:30.10,00:00:32.36,1806,1941,take saucepan,take,0,saucepan,5,['saucepan'],[5],take saucepan,136
P01_16_13,P01,P01_16,00:00:33.100,00:00:32.75,00:00:34.25,1965,2055,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,91
P01_16_14,P01,P01_16,00:00:37.820,00:00:36.80,00:00:38.26,2208,2295,take lid,take,0,lid,6,['lid'],[6],take lid,88
P01_16_15,P01,P01_16,00:00:38.820,00:00:38.35,00:00:40.35,2301,2421,put saucepan into cupboard,put-into,5,saucepan,5,"['saucepan', 'cupboard']","[5, 3]",put-into saucepan,121
P01_16_16,P01,P01_16,00:00:40.539,00:00:40.21,00:00:42.21,2412,2532,put down lid,put-down,1,lid,6,['lid'],[6],put-down lid,121
P01_16_17,P01,P01_16,00:00:44.109,00:00:42.50,00:00:45.73,2550,2743,take colander,take,0,colander,39,['colander'],[39],take colander,194
P01_16_18,P01,P01_16,00:00:46.229,00:00:45.83,00:00:46.90,2749,2814,put down colander,put-down,1,colander,39,['colander'],[39],put-down colander,66
P01_16_19,P01,P01_16,00:00:47.460,00:00:46.40,00:00:48.40,2784,2904,take container,take,0,container,21,['container'],[21],take container,121
P01_16_2,P01,P01_16,00:00:13.599,00:00:11.33,00:00:14.58,679,874,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,196
P01_16_20,P01,P01_16,00:00:51.159,00:00:50.65,00:00:52.65,3039,3159,take lead,take,0,lead,204,['lead'],[204],take lead,121
P01_16_21,P01,P01_16,00:00:52.999,00:00:52.29,00:00:53.80,3137,3228,put down container and lead,put-down,1,container,21,"['container', 'lead']","[21, 204]",put-down container,92
P01_16_22,P01,P01_16,00:00:55.999,00:00:54.25,00:00:55.86,3255,3351,take spatula,take,0,spatula,20,['spatula'],[20],take spatula,97
P01_16_23,P01,P01_16,00:00:57.319,00:00:54.96,00:00:58.54,3297,3512,take cutlery,take,0,cutlery,58,['cutlery'],[58],take cutlery,216
P01_16_24,P01,P01_16,00:00:58.319,00:01:00.87,00:01:02.28,3652,3736,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,85
P01_16_25,P01,P01_16,00:01:02.210,00:01:02.40,00:01:03.24,3744,3794,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,51
P01_16_26,P01,P01_16,00:01:04.830,00:01:03.74,00:01:05.80,3824,3948,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,125
P01_16_27,P01,P01_16,00:01:06.180,00:01:04.63,00:01:06.63,3877,3997,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,121
P01_16_28,P01,P01_16,00:01:07.580,00:01:06.07,00:01:06.71,3964,4002,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,39
P01_16_29,P01,P01_16,00:01:14.100,00:01:07.47,00:01:08.24,4048,4094,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,47
P01_16_3,P01,P01_16,00:00:14.599,00:00:13.50,00:00:14.75,810,885,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],put-down board:cutting,76
P01_16_30,P01,P01_16,00:01:09.210,00:01:08.81,00:01:09.76,4128,4185,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,58
P01_16_31,P01,P01_16,00:01:10.260,00:01:10.11,00:01:11.09,4206,4265,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,60
P01_16_32,P01,P01_16,00:01:12.100,00:01:11.55,00:01:12.49,4293,4349,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,57
P01_16_33,P01,P01_16,00:01:13.100,00:01:12.90,00:01:13.59,4374,4415,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,42
P01_16_34,P01,P01_16,00:01:15.100,00:01:13.49,00:01:14.74,4409,4484,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,76
P01_16_35,P01,P01_16,00:01:17.120,00:01:16.38,00:01:17.39,4582,4643,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,62
P01_16_36,P01,P01_16,00:01:18.120,00:01:17.41,00:01:18.38,4644,4702,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,59
P01_16_37,P01,P01_16,00:01:20.280,00:01:19.29,00:01:22.54,4757,4952,take tablecloth,take,0,tablecloth,17,['tablecloth'],[17],take tablecloth,196
P01_16_38,P01,P01_16,00:01:25.990,00:01:23.23,00:01:26.86,4993,5211,put down tablecloth,put-down,1,tablecloth,17,['tablecloth'],[17],put-down tablecloth,219
P01_16_39,P01,P01_16,00:01:26.990,00:01:26.58,00:01:27.41,5194,5244,move glass,move,11,glass,10,['glass'],[10],move glass,51
P01_16_4,P01,P01_16,00:00:16.070,00:00:15.20,00:00:16.45,912,987,take knife,take,0,knife,4,['knife'],[4],take knife,76
P01_16_40,P01,P01_16,00:01:27.990,00:01:27.41,00:01:28.31,5244,5298,move tablecloth,move,11,tablecloth,17,['tablecloth'],[17],move tablecloth,55
P01_16_41,P01,P01_16,00:01:28.990,00:01:28.26,00:01:29.02,5295,5341,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,47
P01_16_42,P01,P01_16,00:01:32.990,00:01:31.77,00:01:33.35,5506,5601,take pan,take,0,pan,5,['pan'],[5],take pan,96
P01_16_43,P01,P01_16,00:01:34.810,00:01:34.47,00:01:35.15,5668,5709,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,42
P01_16_44,P01,P01_16,00:01:38.310,00:01:35.16,00:01:39.75,5709,5985,put pan into cupboard,put-into,5,pan,5,"['pan', 'cupboard']","[5, 3]",put-into pan,277
P01_16_45,P01,P01_16,00:01:41.550,00:01:39.93,00:01:41.48,5995,6088,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,94
P01_16_46,P01,P01_16,00:01:42.860,00:01:41.91,00:01:43.14,6114,6188,take container,take,0,container,21,['container'],[21],take container,75
P01_16_47,P01,P01_16,00:01:45.720,00:01:45.62,00:01:46.65,6337,6399,take lid,take,0,lid,6,['lid'],[6],take lid,63
P01_16_48,P01,P01_16,00:01:50.680,00:01:49.76,00:01:51.92,6585,6715,dry lid,dry,14,lid,6,['lid'],[6],dry lid,131
P01_16_49,P01,P01_16,00:01:52.810,00:01:52.02,00:01:53.97,6721,6838,dry container,dry,14,container,21,['container'],[21],dry container,118
P01_16_5,P01,P01_16,00:00:17.070,00:00:16.26,00:00:17.07,975,1024,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,50
P01_16_50,P01,P01_16,00:01:54.370,00:01:54.37,00:01:55.56,6862,6933,put container into cupboard,put-into,5,container,21,"['container', 'cupboard']","[21, 3]",put-into container,72
P01_16_51,P01,P01_16,00:01:59.280,00:01:54.55,00:01:55.21,6873,6912,put down container,put-down,1,container,21,['container'],[21],put-down container,40
P01_16_52,P01,P01_16,00:01:57.020,00:01:56.58,00:01:57.31,6994,7038,take container,take,0,container,21,['container'],[21],take container,45
P01_16_53,P01,P01_16,00:01:58.020,00:01:57.25,00:01:58.96,7035,7137,dry container,dry,14,container,21,['container'],[21],dry container,103
P01_16_54,P01,P01_16,00:02:02.390,00:02:02.09,00:02:03.09,7325,7385,hang glove,hang,41,glove,60,['glove'],[60],hang glove,61
P01_16_55,P01,P01_16,00:02:06.880,00:02:05.42,00:02:07.26,7525,7635,take cereals,take,0,cereal,99,['cereal'],[99],take cereal,111
P01_16_56,P01,P01_16,00:02:07.880,00:02:07.43,00:02:08.82,7645,7729,put down cereals,put-down,1,cereal,99,['cereal'],[99],put-down cereal,85
P01_16_57,P01,P01_16,00:02:09.590,00:02:08.92,00:02:10.97,7735,7858,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,124
P01_16_58,P01,P01_16,00:02:14.360,00:02:11.07,00:02:13.81,7864,8028,take plate,take,0,plate,2,['plate'],[2],take plate,165
P01_16_59,P01,P01_16,00:02:12.750,00:02:13.91,00:02:16.95,8034,8217,take plate,take,0,plate,2,['plate'],[2],take plate,184
P01_16_6,P01,P01_16,00:00:18.070,00:00:17.15,00:00:18.50,1029,1110,take glass,take,0,glass,10,['glass'],[10],take glass,82
P01_16_60,P01,P01_16,00:02:18.940,00:02:18.57,00:02:19.56,8314,8373,take plate,take,0,plate,2,['plate'],[2],take plate,60
P01_16_61,P01,P01_16,00:02:21.550,00:02:20.48,00:02:23.46,8428,8607,put plates into cupboard,put-into,5,plate,2,"['plate', 'cupboard']","[2, 3]",put-into plate,180
P01_16_62,P01,P01_16,00:02:24.170,00:02:23.56,00:02:28.61,8613,8916,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,304
P01_16_63,P01,P01_16,00:02:26.060,00:02:24.99,00:02:27.00,8699,8820,take cup,take,0,cup,13,['cup'],[13],take cup,122
P01_16_64,P01,P01_16,00:02:27.060,00:02:26.40,00:02:28.90,8784,8934,close cupboard,close,4,cupboard,3,['cupboard'],[3],close cupboard,151
P01_16_65,P01,P01_16,00:02:29.810,00:02:29.15,00:02:30.65,8949,9039,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,91
P01_16_66,P01,P01_16,00:02:34.440,00:02:33.75,00:02:35.25,9225,9315,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,91
P01_16_67,P01,P01_16,00:02:35.780,00:02:35.35,00:02:36.35,9321,9381,take soya milk,take,0,milk:soya,64,['milk:soya'],[64],take milk:soya,61
P01_16_68,P01,P01_16,00:02:36.780,00:02:36.45,00:02:37.45,9387,9447,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,61
P01_16_69,P01,P01_16,00:02:39.030,00:02:38.55,00:02:41.82,9513,9709,shake soya milk,shake,15,milk:soya,64,['milk:soya'],[64],shake milk:soya,197
P01_16_7,P01,P01_16,00:00:19.070,00:00:18.60,00:00:19.85,1116,1191,take glass,take,0,glass,10,['glass'],[10],take glass,76
P01_16_70,P01,P01_16,00:02:43.490,00:02:42.15,00:02:44.40,9729,9864,open soya milk,open,3,milk:soya,64,['milk:soya'],[64],open milk:soya,136
P01_16_71,P01,P01_16,00:02:44.819,00:02:44.50,00:02:49.25,9870,10155,pour soya milk,pour,9,milk:soya,64,['milk:soya'],[64],pour milk:soya,286
P01_16_72,P01,P01_16,00:02:50.400,00:02:49.34,00:02:52.10,10160,10326,close soya milk,close,4,milk:soya,64,['milk:soya'],[64],close milk:soya,167
P01_16_8,P01,P01_16,00:00:20.510,00:00:20.52,00:00:21.48,1231,1288,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,58
P01_16_9,P01,P01_16,00:00:21.920,00:00:22.06,00:00:22.84,1323,1370,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,48
P01_17_0,P01,P01_17,00:00:00.650,00:00:00.00,00:00:01.81,1,108,take cereal bags,take,0,bag:cereal,19,['bag:cereal'],[19],take bag:cereal,108
P01_17_1,P01,P01_17,00:00:02.030,00:00:01.06,00:00:04.31,63,258,fold cereal bags,fold,28,bag:cereal,19,['bag:cereal'],[19],fold bag:cereal,196
P01_17_10,P01,P01_17,00:00:27.150,00:00:26.60,00:00:29.85,1596,1791,fold tablecloth,fold,28,tablecloth,17,['tablecloth'],[17],fold tablecloth,196
P01_17_100,P01,P01_17,00:07:00.110,00:07:00.16,00:07:12.02,25209,25921,grate carrots,grate,77,carrot,41,['carrot'],[41],grate carrot,713
P01_17_101,P01,P01_17,00:07:12.969,00:07:12.05,00:07:19.80,25923,26388,continue grating carrots,grate,77,carrot,41,['carrot'],[41],grate carrot,466
P01_17_102,P01,P01_17,00:07:27.479,00:07:20.34,00:07:32.43,26420,27145,continue grating carrots,grate,77,carrot,41,['carrot'],[41],grate carrot,726
P01_17_103,P01,P01_17,00:07:41.129,00:07:33.63,00:07:41.17,27217,27670,removing carrot bits,remove,12,bit:carrot,41,['bit:carrot'],[41],remove bit:carrot,454
P01_17_104,P01,P01_17,00:07:43.759,00:07:43.31,00:07:44.51,27798,27870,put down grater,put-down,1,grater,96,['grater'],[96],put-down grater,73
P01_17_105,P01,P01_17,00:07:47.199,00:07:46.62,00:07:48.01,27997,28080,throw carrot end into bin,throw-into,13,end:carrot,41,"['end:carrot', 'bin']","[41, 36]",throw-into end:carrot,84
P01_17_106,P01,P01_17,00:07:50.800,00:07:50.16,00:07:52.08,28209,28324,take tomatoes,take,0,tomato,43,['tomato'],[43],take tomato,116
P01_17_107,P01,P01_17,00:07:53.219,00:07:52.18,00:07:53.82,28330,28429,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,100
P01_17_108,P01,P01_17,00:07:54.219,00:07:53.36,00:07:55.64,28401,28538,wash hands,wash,2,hand,11,['hand'],[11],wash hand,138
P01_17_109,P01,P01_17,00:07:55.219,00:07:54.64,00:07:55.41,28478,28524,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,47
P01_17_11,P01,P01_17,00:00:31.880,00:00:31.95,00:00:32.70,1917,1962,put tablecloth into cupboard,put-into,5,tablecloth,17,"['tablecloth', 'cupboard']","[17, 3]",put-into tablecloth,46
P01_17_110,P01,P01_17,00:07:58.529,00:07:56.85,00:08:03.85,28611,29031,open tomato box,open,3,box:tomato,23,['box:tomato'],[23],open box:tomato,421
P01_17_111,P01,P01_17,00:08:04.639,00:08:04.20,00:08:06.01,29052,29160,take tomatoes,take,0,tomato,43,['tomato'],[43],take tomato,109
P01_17_112,P01,P01_17,00:08:08.580,00:08:06.05,00:08:18.26,29163,29895,separate tomatoes,separate,52,tomato,43,['tomato'],[43],separate tomato,733
P01_17_113,P01,P01_17,00:08:21.689,00:08:20.95,00:08:22.31,30057,30138,open bin,open,3,bin,36,['bin'],[36],open bin,82
P01_17_114,P01,P01_17,00:08:22.689,00:08:22.03,00:08:22.75,30121,30165,close bin,close,4,bin,36,['bin'],[36],close bin,45
P01_17_115,P01,P01_17,00:08:27.539,00:08:25.10,00:08:27.10,30306,30426,close tomato bag,close,4,bag:tomato,19,['bag:tomato'],[19],close bag:tomato,121
P01_17_116,P01,P01_17,00:08:28.539,00:08:28.65,00:08:29.41,30519,30564,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],put-down tomato,46
P01_17_117,P01,P01_17,00:08:32.770,00:08:31.69,00:08:33.06,30701,30783,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,83
P01_17_118,P01,P01_17,00:08:33.770,00:08:32.90,00:08:48.40,30774,31704,wash tomatoes,wash,2,tomato,43,['tomato'],[43],wash tomato,931
P01_17_119,P01,P01_17,00:08:44.660,00:08:35.80,00:08:48.94,30947,31736,continue washing tomatoes,wash,2,tomato,43,['tomato'],[43],wash tomato,790
P01_17_12,P01,P01_17,00:00:36.000,00:00:35.08,00:00:36.53,2104,2191,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,88
P01_17_120,P01,P01_17,00:08:48.830,00:08:48.18,00:08:48.93,31690,31735,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,46
P01_17_121,P01,P01_17,00:08:50.730,00:08:49.57,00:08:56.08,31774,32164,dry tomatoes,dry,14,tomato,43,['tomato'],[43],dry tomato,391
P01_17_122,P01,P01_17,00:08:56.160,00:08:55.98,00:08:57.42,32158,32245,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],put-down tomato,88
P01_17_123,P01,P01_17,00:08:58.100,00:08:57.82,00:08:58.89,32269,32333,take knife,take,0,knife,4,['knife'],[4],take knife,65
P01_17_124,P01,P01_17,00:09:00.940,00:08:59.27,00:09:10.42,32356,33025,slice tomatoes,slice,7,tomato,43,['tomato'],[43],slice tomato,670
P01_17_125,P01,P01_17,00:09:25.770,00:09:10.15,00:09:25.91,33009,33954,continue slicing tomatoes,slice,7,tomato,43,['tomato'],[43],slice tomato,946
P01_17_126,P01,P01_17,00:09:08.380,00:09:19.60,00:09:35.28,33576,34516,continue slicing tomatoes,slice,7,tomato,43,['tomato'],[43],slice tomato,941
P01_17_127,P01,P01_17,00:09:38.120,00:09:37.27,00:09:48.71,34636,35322,pour tomatoes into container,pour-into,9,tomato,43,"['tomato', 'container']","[43, 21]",pour-into tomato,687
P01_17_128,P01,P01_17,00:09:47.960,00:09:47.74,00:09:48.81,35264,35328,put on cutting board and knife,put-on,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",put-on board:cutting,65
P01_17_129,P01,P01_17,00:09:50.480,00:09:49.99,00:09:51.17,35399,35470,take container,take,0,container,21,['container'],[21],take container,72
P01_17_13,P01,P01_17,00:00:39.260,00:00:39.50,00:00:40.41,2370,2424,take mushrooms,take,0,mushroom,56,['mushroom'],[56],take mushroom,55
P01_17_130,P01,P01_17,00:09:51.600,00:09:51.22,00:09:52.27,35473,35536,open container,open,3,container,21,['container'],[21],open container,64
P01_17_131,P01,P01_17,00:09:54.120,00:09:52.31,00:09:52.86,35538,35571,put down,put-down,1,container,21,['container'],[21],put-down container,34
P01_17_132,P01,P01_17,00:09:56.970,00:09:54.43,00:09:56.95,35665,35817,pour onions,pour,9,onion,16,['onion'],[16],pour onion,153
P01_17_133,P01,P01_17,00:10:00.130,00:09:59.42,00:10:00.16,35965,36009,take onion,take,0,onion,16,['onion'],[16],take onion,45
P01_17_134,P01,P01_17,00:10:01.220,00:10:00.14,00:10:00.97,36008,36058,put onion into container,put-into,5,onion,16,"['onion', 'container']","[16, 21]",put-into onion,51
P01_17_135,P01,P01_17,00:10:03.390,00:10:01.71,00:10:03.05,36102,36183,close container,close,4,container,21,['container'],[21],close container,82
P01_17_136,P01,P01_17,00:10:04.530,00:10:06.93,00:10:08.31,36415,36498,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,84
P01_17_137,P01,P01_17,00:10:08.410,00:10:08.12,00:10:09.29,36487,36557,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]",put-into container,71
P01_17_138,P01,P01_17,00:10:09.630,00:10:09.39,00:10:10.29,36563,36617,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,55
P01_17_139,P01,P01_17,00:10:14.460,00:10:13.19,00:10:14.89,36791,36893,take olives,take,0,olive,83,['olive'],[83],take olive,103
P01_17_14,P01,P01_17,00:00:40.260,00:00:40.13,00:00:41.62,2407,2497,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],put-down mushroom,91
P01_17_140,P01,P01_17,00:10:16.390,00:10:14.99,00:10:17.85,36899,37071,open olives,open,3,olive,83,['olive'],[83],open olive,173
P01_17_141,P01,P01_17,00:10:20.210,00:10:18.70,00:10:20.24,37122,37214,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,93
P01_17_142,P01,P01_17,00:10:21.400,00:10:20.25,00:10:21.77,37215,37306,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,92
P01_17_143,P01,P01_17,00:10:22.900,00:10:21.87,00:10:23.11,37312,37386,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,75
P01_17_144,P01,P01_17,00:10:25.230,00:10:23.35,00:10:25.21,37401,37512,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,112
P01_17_145,P01,P01_17,00:10:26.230,00:10:25.28,00:10:26.57,37516,37594,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,79
P01_17_146,P01,P01_17,00:10:28.010,00:10:26.67,00:10:28.03,37600,37681,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,82
P01_17_147,P01,P01_17,00:10:33.260,00:10:27.00,00:10:33.39,37620,38003,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,384
P01_17_148,P01,P01_17,00:10:35.000,00:10:28.13,00:10:33.50,37687,38010,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,324
P01_17_149,P01,P01_17,00:10:38.940,00:10:33.49,00:10:38.39,38009,38303,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,295
P01_17_15,P01,P01_17,00:00:48.600,00:00:48.35,00:00:49.85,2901,2991,take olives,take,0,olive,83,['olive'],[83],take olive,91
P01_17_150,P01,P01_17,00:10:37.280,00:10:33.71,00:10:35.46,38022,38127,put down olive,put-down,1,olive,83,['olive'],[83],put-down olive,106
P01_17_151,P01,P01_17,00:10:43.620,00:10:36.73,00:10:43.86,38203,38631,put down olives,put-down,1,olive,83,['olive'],[83],put-down olive,429
P01_17_152,P01,P01_17,00:10:44.620,00:10:43.96,00:10:44.71,38637,38682,take lid,take,0,lid,6,['lid'],[6],take lid,46
P01_17_153,P01,P01_17,00:10:45.620,00:10:44.82,00:10:46.44,38689,38786,close olives,close,4,olive,83,['olive'],[83],close olive,98
P01_17_154,P01,P01_17,00:10:48.930,00:10:47.52,00:10:49.40,38851,38964,dry lid,dry,14,lid,6,['lid'],[6],dry lid,114
P01_17_155,P01,P01_17,00:10:52.440,00:10:51.81,00:10:52.91,39108,39174,take soya milk,take,0,milk:soya,64,['milk:soya'],[64],take milk:soya,67
P01_17_156,P01,P01_17,00:10:55.100,00:10:54.64,00:10:55.75,39278,39345,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,68
P01_17_157,P01,P01_17,00:10:56.380,00:10:55.88,00:10:56.96,39352,39417,put soya milk into fridge,put-into,5,milk:soya,64,"['milk:soya', 'fridge']","[64, 12]",put-into milk:soya,66
P01_17_158,P01,P01_17,00:10:57.660,00:10:57.65,00:10:58.88,39459,39532,put olives into fridge,put-into,5,olive,83,"['olive', 'fridge']","[83, 12]",put-into olive,74
P01_17_159,P01,P01_17,00:10:59.360,00:10:58.79,00:11:00.37,39527,39622,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,96
P01_17_16,P01,P01_17,00:00:50.120,00:00:49.15,00:00:50.82,2949,3049,take container,take,0,container,21,['container'],[21],take container,101
P01_17_160,P01,P01_17,00:11:06.980,00:11:06.36,00:11:28.50,39981,41310,cut olives,cut,7,olive,83,['olive'],[83],cut olive,1330
P01_17_161,P01,P01_17,00:11:24.150,00:11:16.93,00:11:33.03,40615,41581,continue cutting olives,cut,7,olive,83,['olive'],[83],cut olive,967
P01_17_162,P01,P01_17,00:11:33.810,00:11:32.88,00:11:38.87,41572,41932,pour olives into container,pour-into,9,olive,83,"['olive', 'container']","[83, 21]",pour-into olive,361
P01_17_163,P01,P01_17,00:11:39.390,00:11:39.06,00:11:40.11,41943,42006,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",put-down board:cutting,64
P01_17_164,P01,P01_17,00:11:42.320,00:11:41.80,00:11:42.92,42108,42175,dry hands,dry,14,hand,11,['hand'],[11],dry hand,68
P01_17_165,P01,P01_17,00:11:43.660,00:11:42.77,00:11:43.52,42166,42211,put down cloth,put-down,1,cloth,17,['cloth'],[17],put-down cloth,46
P01_17_166,P01,P01_17,00:11:45.160,00:11:43.72,00:11:46.06,42223,42363,open salt,open,3,salt,38,['salt'],[38],open salt,141
P01_17_167,P01,P01_17,00:11:46.900,00:11:46.59,00:11:49.33,42395,42559,pour salt,pour,9,salt,38,['salt'],[38],pour salt,165
P01_17_168,P01,P01_17,00:11:49.620,00:11:49.43,00:11:50.75,42565,42645,close salt,close,4,salt,38,['salt'],[38],close salt,81
P01_17_169,P01,P01_17,00:11:50.620,00:11:49.83,00:11:50.58,42589,42634,put down salt,put-down,1,salt,38,['salt'],[38],put-down salt,46
P01_17_17,P01,P01_17,00:00:51.120,00:00:51.35,00:00:52.10,3081,3126,put own olives and container,put,1,olive:own,83,"['olive:own', 'container']","[83, 21]",put olive:own,46
P01_17_170,P01,P01_17,00:11:51.620,00:11:51.29,00:11:52.49,42677,42749,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,73
P01_17_171,P01,P01_17,00:11:55.380,00:11:52.59,00:11:56.12,42755,42967,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,213
P01_17_172,P01,P01_17,00:11:56.380,00:11:55.60,00:11:56.59,42936,42995,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,60
P01_17_173,P01,P01_17,00:11:58.370,00:11:57.84,00:11:58.91,43070,43134,take olive oil,take,0,oil:olive,31,['oil:olive'],[31],take oil:olive,65
P01_17_174,P01,P01_17,00:12:00.010,00:11:59.13,00:12:01.16,43147,43269,open olive oil,open,3,oil:olive,31,['oil:olive'],[31],open oil:olive,123
P01_17_175,P01,P01_17,00:12:01.520,00:12:01.26,00:12:06.03,43275,43561,pour olive oil,pour,9,oil:olive,31,['oil:olive'],[31],pour oil:olive,287
P01_17_176,P01,P01_17,00:12:06.900,00:12:06.13,00:12:09.62,43567,43777,close olive oil,close,4,oil:olive,31,['oil:olive'],[31],close oil:olive,211
P01_17_177,P01,P01_17,00:12:10.740,00:12:09.99,00:12:12.23,43799,43933,put down olive oil,put-down,1,oil:olive,31,['oil:olive'],[31],put-down oil:olive,135
P01_17_178,P01,P01_17,00:12:13.330,00:12:12.43,00:12:13.25,43945,43995,take oregano,take,0,oregano,145,['oregano'],[145],take oregano,51
P01_17_179,P01,P01_17,00:12:17.950,00:12:16.01,00:12:22.02,44160,44521,sprinkle oregano,sprinkle,42,oregano,145,['oregano'],[145],sprinkle oregano,362
P01_17_18,P01,P01_17,00:00:53.550,00:00:52.08,00:00:53.80,3124,3228,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,105
P01_17_180,P01,P01_17,00:12:24.660,00:12:23.28,00:12:27.92,44596,44875,close oregano,close,4,oregano,145,['oregano'],[145],close oregano,280
P01_17_181,P01,P01_17,00:12:28.320,00:12:28.02,00:12:28.90,44881,44934,put down oregano,put-down,1,oregano,145,['oregano'],[145],put-down oregano,54
P01_17_182,P01,P01_17,00:12:29.320,00:12:28.38,00:12:29.11,44902,44946,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,45
